objectid,col_name,col_uid,st_name,st_abb,cnty_name,datasource,src_name,alt_name,alt_name2,alt_name3,mnumber,color_clas,tot_prisco,rec_complt,numlots,numoccupie,estimatedp,wtr_srcdes,wtr_hauled,priv_wells,wc_exists,wc_wtrcomm,dwuid,wc_nearwcom,dwuid_near,os_otrsupp,is_srcadeq,wc_adeq,wc_adeqdes,wc_hlth,wc_hlthdes,ww_public,ww_wwcomm,wwuid,ww_nearwwcom,wwuid_near,ww_prvser,ww_prvnm,ww_other,ww_adeq,ww_adeqdes,ww_hlth,ww_hlthdes,ppl_nowat,ppl_nowat_r,ppl_noww,ppl_noww_r,ppl_yeswat,ppl_yeswat_r,ppl_yesww,ppl_yesww_r,allpotable,infloodp,fac_propos,fac_type,fac_cst,fac_avgcst,fac_capcst,fac_comcap,fac_ta,fac_tades,fac_feasib,con_last,con_first,con_type,con_title,con_org,con_email,con_add,con_city,con_state,con_zip,con_phone,con_mobile,con_notes,con_last2,con_first2,con_type2,con_title2,con_org2,con_email2,con_add2,con_city2,con_state2,con_zip2,con_phone2,con_mobil2,con_notes2,created_user,created_date,last_edited_user,last_edited_date,fy2018_project,fy2019_project,fy2020_project,fy2021_project,fy2022_project,Unnamed: 98,Unnamed: 99
1268,Santa Rosa #12,P1R480138,Texas,TX,Cameron,TXAG,Santa Rosa #12,,,,M0310136,Red,1,Y,12,14,49,Private Wells,N,Y,N,,,CITY OF SANTA ROSA,DW071,,U,U,,N,,N,,,CITY OF SANTA ROSA,WW077,N,,,N,"Some lots may be adequate, some may be inadequate for onsite/septic",N,,49,1,49,1,0,0,0,0,Y,N,collection lines and lift station,Wastewater,310344,,,See Utility Capacity,Y,T/A W/FMT Corrective Action Plan and Funding Application,Distance to facilities and city may want to adjust annexation plan.,ZAMARRON,DEANDRA,City,CITY SECRETARY,CITY OF SANTA ROSA,,413 N SANTA CRUZ,SANTA ROSA,TX,78593-0326,(956) 636-2044,,No immediate BE3plans to connect this colonia to sewer. Too far from Santa Rosa utilities,,,,,,,,,,,,,,,,,,,,,,,1043.265439,51889.48968
1277,Santa Rosa Annex,P1R480143,Texas,TX,Cameron,TXAG,Santa Rosa Annex,Santa Rosa No. 11,,,M0310141,Red,1,Y,11,4,14,Private Wells,N,Y,N,,,CITY OF SANTA ROSA,DW071,,U,U,,Y,no service,N,,,CITY OF SANTA ROSA,WW077,N,,,N,"Some lots may be adequate, some may be inadequate for onsite/septic",N,,14,1,14,1,0,0,0,0,N,N,Wastewater collection & Treatment and Water collection & Treatment,Combination,650000,,,See Utility Capacity,Y,T/A W/FMT Corrective Action Plan and Funding Application,Distance to facilities and city may want to adjust annexation plan.,ZAMARRON,DEANDRA,City,CITY SECRETARY,CITY OF SANTA ROSA,,413 N SANTA CRUZ,SANTA ROSA,TX,78593-0326,(956) 636-2044,,Refer to NAWSC Colonias Data Cost estimates by City Manager,,,,,,,,,,,,,,,,,,,,,,,1455.842667,118246.4259
1367,Santa Rosa #6,P1R480141,Texas,TX,Cameron,TXAG,Santa Rosa #6,Santa Rosa No. 06,,,M0310139,Red,1,Y,29,7,18,Private Wells,N,Y,N,,,CITY OF SANTA ROSA,DW071,,U,U,,N,,N,,,CITY OF SANTA ROSA,WW077,N,,,N,"Some lots may be adequate, some may be inadequate for onsite/septic",N,,18,1,18,1,0,0,0,0,N,N,Wastewater collection & Treatment and Water collection & Treatment,Combination,1184998,,,See Utility Capacity,Y,T/A W/FMT Corrective Action Plan and Funding Application,Distance and annexation problems,ZAMARRON,DEANDRA,City,CITY SECRETARY,CITY OF SANTA ROSA,,413 N SANTA CRUZ,SANTA ROSA,TX,78593-0326,(956) 636-2044,,Refer to NAWSC Colonias Data Cost estimates by Engineer,,,,,,,,,,,,,,,,,,,,,,,1283.640287,79806.55048
1370,Ratamosa,P1R480128,Texas,TX,Cameron,TXAG,Ratamosa,Ratamosa Subd.-Block 1,,,M0310126,Purple,2,Y,41,29,150,Private Wells,N,Y,N,,,NORTH ALAMO WSC,DW160,,U,U,,N,,N,,,CITY OF SANTA ROSA,WW077,N,,onsite,U,Unknown,N,,150,1,150,1,0,0,0,0,N,N,CU projected distribution line,Water,261000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,distance to nearest distribution line,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,Utilized Engineering estimated cost factor for Lines only.,,,,,,,,,,,,,,,,,,,,,,,4042.580705,991450.1256
1400,Yvonne,P1R481394,Texas,TX,Hidalgo,TXAG,Yvonne,,,,M1080816,Gray,5,Y,5,0,0,,N,N,N,,,CITY OF PHARR,DW060,,N,N,,N,,N,,,CITY OF PHARR,WW095,N,,,N,,N,,0,0,0,0,0,0,0,0,N,Y,,,0,,,,N,,,DE LEON,EDDIE,Utility,UTILITY SUPERINTENDENT,CITY OF PHARR,eddie.deleon@pharr-tx.gov,2400 S. VETERANS BLVD.,PHARR,TX,78577,(956) 787-4531,,,,,,,,,,,,,,,,,,,,,,,,,410.8045107,10115.68271
1452,Highland Memorial Park,P1R480831,Texas,TX,Hidalgo,TXAG,Highland Memorial Park,,,,M1080320,Gray,5,Y,0,0,2,,N,N,N,,,NORTH ALAMO WSC,DW160,,N,N,,N,,N,,,,,N,,,N,,N,,0,0,0,0,0,0,0,0,N,N,,,0,,,,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,,,,,,,,,,,,,,,,,,,,,,,1079.373537,70844.03451
1550,High Point Subd.,P1R480830,Texas,TX,Hidalgo,TXAG,High Point Subd.,High Point,,,M1080319,Gray,5,Y,40,0,36,,N,N,N,,,NORTH ALAMO WSC,DW160,,N,N,,N,,N,,,CITY OF WESLACO,WW097,N,,,N,,N,,0,0,0,0,0,0,0,0,N,N,,,0,,,,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,SALINAS,DAVID,Utility,PUBLIC UTILITIES DIRECTOR,CITY OF WESLACO,dsalinas@weslacotx.gov,1912 JOE STEPHENS AVE.,WESLACO,TX,78599,(956) 973-3146,,,,,,,,,,,,862.5524815,45453.03466
1562,Olivarez #1,P1R481055,Texas,TX,Hidalgo,TXAG,Olivarez #1,,,,M1080511,Gray,5,Y,0,0,1,,N,N,N,,,CITY OF WESLACO,DW074,,N,N,,N,,N,,,,,N,,,N,,N,,0,0,0,0,0,0,0,0,N,N,,,0,,,,N,,,SALINAS,DAVID,Utility,PUBLIC UTILITIES DIRECTOR,CITY OF WESLACO,dsalinas@weslacotx.gov,1912 JOE STEPHENS AVE.,WESLACO,TX,78599,(956) 973-3146,,"Recommend de-list. City purchased property, now part of Weslaco airport.",,,,,,,,,,,,,,,,,,,,,,,1090.013358,67214.37715
1566,Old Rebel Field Subd.,P1R481051,Texas,TX,Hidalgo,TXAG,Old Rebel Field Subd.,Old Rebel Field,,,M1080508,Gray,5,Y,16,0,0,,N,N,N,,,,,,N,N,,N,,N,,,CITY OF MERCEDES,WW092,N,,,N,,N,,0,0,0,0,0,0,0,0,N,Y,,,0,,,,N,,,GARCIA,RICARDO,City,CITY MANAGER,CITY OF MERCEDES,rgarcia@cityofmercedes.com,400 S. OHIO,MERCEDES,TX,78570,(956) 565-3114,,,GARCIA,RICARDO,City,CITY MANAGER,CITY OF MERCEDES,rgarcia@cityofmercedes.com,400 S. OHIO,MERCEDES,TX,78570,(956) 565-3114,,,,,,,,,,,,1331.177338,59863.02508
1664,C.A. Conner & Co. Inc. Subd.,P1R480611,Texas,TX,Hidalgo,TXAG,C.A. Conner & Co. Inc. Subd.,Conner,,,M1080127,Purple,2,Y,20,23,82,Private Wells,N,Y,N,,,CITY OF MERCEDES,DW057,,N,N,"Served by private wells. Some may be adequate, uncertain of water quality.",N,,N,,,CITY OF MERCEDES,WW092,N,,,Y,,N,,82,1,82,1,0,0,0,0,N,Y,Water Lines/connections,Water,400000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Not platted,GARCIA,RICARDO,City,CITY MANAGER,CITY OF MERCEDES,rgarcia@cityofmercedes.com,400 S. OHIO,MERCEDES,TX,78570,(956) 565-3114,,City Projected Cost to add water Condition of wells not known,GARCIA,RICARDO,City,CITY MANAGER,CITY OF MERCEDES,rgarcia@cityofmercedes.com,400 S. OHIO,MERCEDES,TX,78570,(956) 565-3114,,,,,,,,,,,,5503.179512,1613876.522
1752,Nogal St.,P1R480107,Texas,TX,Cameron,TXAG,Nogal St.,,,,M0310106,Red,1,Y,10,9,31,Private Wells,N,Y,N,,,CITY OF LOS FRESNOS,DW054,,N,N,"Some houses with rain water collection cisterns or water hauling tanks, uncertain quality of wells, adjacent to Los Fresnos water plant.",Y,private wells,N,,,CITY OF LOS FRESNOS,WW075,N,,,N,"Lot sizes should be adequate for septic, but condition or quality unknown.",N,,31,1,31,1,0,0,0,0,N,N,Wastewater collection and treatment and Water collection /Treatment. Engineer projected cost.,Combination,367758,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Outside City Limits,ORTEGA,LUPITA,Agency,OMBUDSMAN,TX SECRETARY OF STATE,lortega@sos.texas.gov,1390 W EXP 83,SAN BENITO,TX,78586,(956) 245-3986,,No service in most of the Colonia. Cost by engineer estimate,,,,,,,,,,,,,,,,,,,,,,,5891.832453,2028252.373
1753,Paredes Partition,P1R480118,Texas,TX,Cameron,TXAG,Paredes Partition,,,,M0310116,Red,1,Y,0,5,18,Hauling,Y,N,N,,,CITY OF LOS FRESNOS,DW054,hauling water,N,N,hauling water,Y,hauling water,N,,,CITY OF LOS FRESNOS,WW075,N,,Residents have cess pools.,N,Residents have cess pools.,N,,18,1,18,1,0,0,0,0,N,N,Wastewater collection and treatment and Water collection /Treatment. Engineer projected cost.,Combination,309912,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,"In a flood plain, outside the city limits of Los Fresnos. In the E. Rio Hondo CCN but must skip over Los Fresnos to provide service. County will no submit app for CDBG because of flood zone.  Area has no water, no sewer, no electricity.",ORTEGA,LUPITA,Agency,OMBUDSMAN,TX SECRETARY OF STATE,lortega@sos.texas.gov,1390 W EXP 83,SAN BENITO,TX,78586,(956) 245-3986,,"Residents catch water in cisterns, hauling water.. No Water, No Sewer, No Electricity. Los Fresnos is the closest provider. No application submitted. Cameron County will not support a CDBG project because the Colonia is in a flood plain.",,,,,,,,,,,,,,,,,,,,,,,3869.592635,187004.4513
1759,Vertress Subd.,P1R481354,Texas,TX,Hidalgo,TXAG,Vertress Subd.,Vertriss,,,M1080781,Gray,5,Y,0,0,0,,N,N,N,,,NORTH ALAMO WSC,DW160,,N,N,,N,,N,,,CITY OF DONNA,WW086,N,,,N,,N,,0,0,0,0,0,0,0,0,N,Y,,,0,,,,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,GONZALEZ,JONAS,City,WATER / WASTEWATER LIASISON,CITY OF DONNA,jgonzalez@cityofdonna.org,114 S. 13TH ST.,DONNA,TX,78537,(956) 464-7861,,,,,,,,,,,,1951.968024,60332.00646
1772,Ranchitos Las Lomas #2,P2R480070,Texas,TX,Webb,TXAG,Ranchitos Las Lomas #2,,,,M2400041,Red,1,Y,120,48,144,Hauling,Y,N,N,,,CITY OF LAREDO,DW052,hauling water,N,N,hauling water,Y,hauling water,N,,,CITY OF LAREDO,WW110,N,,onsite,Y,,N,,144,1,144,1,0,0,0,0,N,N,Engineer Average Cost Water Lines from City of Laredo,Water,20000000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,,GARCIA,LOUIS PERIZ,Utility,ENGINEER,WEBB COUNTY WATER UTILITIES,,513 MARTHA DR,LAREDO,TX,78040,(956) 523-5088,,"Hauls water from Colorado Acres. Projected cost by Webb County to include a cluster of Colonias Ranchitos Las Lomas & #2, Los Arcos, Los Centenarios, Los Fresnos, Los Mesquites, Los Nopalitos. Colonia has cesspools & on site septic",,,,,,,,,,,,,,,,,,,,,,,9278.601716,5336038.003
1773,Ranchitos Las Lomas,P2R480071,Texas,TX,Webb,TXAG,Ranchitos Las Lomas,Las Lomas I,,,M2400040,Red,1,Y,126,67,289,Hauling,Y,N,N,,,CITY OF LAREDO,DW052,hauling water,N,N,hauling water,Y,hauling water,N,,,CITY OF LAREDO,WW110,N,,onsite,Y,,N,,289,1,289,1,0,0,0,0,N,N,Engineer Average Cost Water Lines from City of Laredo,Water,20000000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,,GARCIA,LOUIS PERIZ,Utility,ENGINEER,WEBB COUNTY WATER UTILITIES,,513 MARTHA DR,LAREDO,TX,78040,(956) 523-5088,,"Hauls water from Colorado Acres. Projected cost by Webb County $20,000,000.00 just to get water to this colonia from the City of Laredo . Colonia has One Acre tracts for septic",,,,,,,,,,,,,,,,,,,,,,,11720.75341,6552130.566
1774,Regency Village,P2R480072,Texas,TX,Webb,TXAG,Regency Village,,,,M2400049,Red,1,Y,20,5,19,Hauling,Y,N,N,,,CITY OF LAREDO,DW052,hauling water,N,N,hauling water,Y,hauling water,N,,,CITY OF LAREDO,WW110,N,,onsite,Y,,N,,19,1,19,1,0,0,0,0,N,N,Engineer Average Cost Water Lines from Colorado Acres,Water,20000000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,,GARCIA,LOUIS PERIZ,Utility,ENGINEER,WEBB COUNTY WATER UTILITIES,,513 MARTHA DR,LAREDO,TX,78040,(956) 523-5088,,"Hauls water from Colorado Acres. Projected cost by Webb County to include a cluster of Colonias Ranchitos Las Lomas & #2, Los Arcos, Los Centenarios, Los Fresnos, Los Mesquites, Los Nopalitos. Colonia has One Acre tracts for septic",,,,,,,,,,,,,,,,,,,,,,,1151.559555,52579.69655
1775,Ranchitos Los Mesquites,P2R480073,Texas,TX,Webb,TXAG,Ranchitos Los Mesquites,,,,M2400045,Red,1,Y,56,3,15,Hauling,Y,N,N,,,CITY OF LAREDO,DW052,hauling water,N,N,hauling water,Y,hauling water,N,,,CITY OF LAREDO,WW110,N,,onsite,Y,,N,,15,1,15,1,0,0,0,0,N,N,Engineer Average Cost Water Lines from Colorado Acres,Water,20000000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,,GARCIA,LOUIS PERIZ,Utility,ENGINEER,WEBB COUNTY WATER UTILITIES,,513 MARTHA DR,LAREDO,TX,78040,(956) 523-5088,,"Hauls water from Colorado Acres. Projected cost by Webb County to include a cluster of Colonias Ranchitos Las Lomas & #2, Los Arcos, Los Centenarios, Los Fresnos, Los Mesquites, Los Nopalitos. Colonia has One Acre tracts for septic",,,,,,,,,,,,,,,,,,,,,,,2603.458374,326614.0299
1776,Ranchitos Los Nopalitos,P2R480074,Texas,TX,Webb,TXAG,Ranchitos Los Nopalitos,,,,M2400046,Red,1,Y,94,12,50,Hauling,Y,N,N,,,CITY OF LAREDO,DW052,hauling water,N,N,hauling water,Y,hauling water,N,,,CITY OF LAREDO,WW110,N,,onsite,Y,,N,,50,1,50,1,0,0,0,0,N,N,Engineer Average Cost Water Lines from Colorado Acres,Water,20000000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,,GARCIA,LOUIS PERIZ,Utility,ENGINEER,WEBB COUNTY WATER UTILITIES,,513 MARTHA DR,LAREDO,TX,78040,(956) 523-5088,,"Hauls water from Colorado Acres. Projected cost by Webb County to include a cluster of Colonias Ranchitos Las Lomas & #2, Los Arcos, Los Centenarios, Los Fresnos, Los Mesquites, Los Nopalitos. Colonia has One Acre tracts for septic",,,,,,,,,,,,,,,,,,,,,,,3226.487337,481358.3017
1777,Ranchitos Los Fresnos,P2R480075,Texas,TX,Webb,TXAG,Ranchitos Los Fresnos,,,,M2400044,Red,1,Y,111,30,85,Hauling,Y,N,N,,,CITY OF LAREDO,DW052,hauling water,N,N,hauling water,Y,hauling water,N,,,CITY OF LAREDO,WW110,N,,onsite,Y,,N,,85,1,85,1,0,0,0,0,N,N,Engineer Average Cost Water Lines from Colorado Acres,Water,20000000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,,GARCIA,LOUIS PERIZ,Utility,ENGINEER,WEBB COUNTY WATER UTILITIES,,513 MARTHA DR,LAREDO,TX,78040,(956) 523-5088,,"Hauls water from Colorado Acres. Projected cost by Webb County to include a cluster of Colonias Ranchitos Las Lomas & #2, Los Arcos, Los Centenarios, Los Fresnos, Los Mesquites, Los Nopalitos. Colonia has One Acre tracts for septic",,,,,,,,,,,,,,,,,,,,,,,3646.664456,577966.5508
1778,Ranchitos Los Arcos,P2R480076,Texas,TX,Webb,TXAG,Ranchitos Los Arcos,,,,M2400042,Red,1,Y,129,30,130,Hauling,Y,N,N,,,CITY OF LAREDO,DW052,hauling water,N,N,hauling water,Y,hauling water,N,,,CITY OF LAREDO,WW110,N,,onsite,Y,,N,,130,1,130,1,0,0,0,0,N,N,Engineer Average Cost Water Lines from Colorado Acres,Water,20000000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,,GARCIA,LOUIS PERIZ,Utility,ENGINEER,WEBB COUNTY WATER UTILITIES,,513 MARTHA DR,LAREDO,TX,78040,(956) 523-5088,,"Hauls water from Colorado Acres. Projected cost by Webb County to include a cluster of Colonias Ranchitos Las Lomas & #2, Los Arcos, Los Centenarios, Los Fresnos, Los Mesquites, Los Nopalitos. Colonia has One Acre tracts for septic",,,,,,,,,,,,,,,,,,,,,,,3919.202537,628966.433
1779,Ranchitos Los Centenarios,P2R480077,Texas,TX,Webb,TXAG,Ranchitos Los Centenarios,,,,M2400043,Red,1,Y,111,22,104,Hauling,Y,N,N,,,CITY OF LAREDO,DW052,hauling water,N,N,hauling water,Y,hauling water,N,,,CITY OF LAREDO,WW110,N,,onsite,Y,,N,,104,1,104,1,0,0,0,0,N,N,Engineer Average Cost Water Lines from Colorado Acres,Water,20000000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,,GARCIA,LOUIS PERIZ,Utility,ENGINEER,WEBB COUNTY WATER UTILITIES,,513 MARTHA DR,LAREDO,TX,78040,(956) 523-5088,,"Hauls water from Colorado Acres. Projected cost by Webb County to include a cluster of Colonias Ranchitos Las Lomas & #2, Los Arcos, Los Centenarios, Los Fresnos, Los Mesquites, Los Nopalitos. Colonia has One Acre tracts for septic",,,,,,,,,,,,,,,,,,,,,,,4571.745414,583098.1932
1782,Coyote Acres,P2R480050,Texas,TX,Jim Wells,TXAG,Coyote Acres,,,,M1250019,Purple,2,Y,99,72,324,Public Water System,N,Y,N,,,CITY OF ALICE,,,U,U,"Private shallow wells, unknown water quality",N,,N,,,CITY OF ALICE,,N,,onsite,U,,N,,324,1,324,1,0,0,0,0,N,N,CU projected distribution cost,Water,648000,,,See Utility Capacity,Y,Create a regional water district,County support and community support,GONZALEZ,MARGIE,City,COUNTY COMMISSIONER PCT. 1,JIM WELLS COUNTY,margie-jwcpct1@att.net,1203 SOUTH HWY. 281,ALICE,TX,78332,(361) 668-5763,(361) 701-2632,Information based on 1994 AG's database. CU working with County on establishing a water district to provide first time water service.,,,,,,,,,,,,,,,,,,,,,,,2587.810777,217363.3293
1783,Alice Acres,P2R480051,Texas,TX,Jim Wells,TXAG,Alice Acres,,,,M1250010,Purple,2,Y,45,39,176,Public Water System,N,Y,N,,,CITY OF ALICE,,,U,U,"Private shallow wells, unknown water quality",N,,N,,,CITY OF ALICE,,N,,onsite,U,,N,,176,1,176,1,0,0,0,0,N,N,CU projected distribution cost,Water,351000,,,See Utility Capacity,Y,Create a regional water district,County support and community support,GONZALEZ,MARGIE,City,COUNTY COMMISSIONER PCT. 1,JIM WELLS COUNTY,margie-jwcpct1@att.net,1203 SOUTH HWY. 281,ALICE,TX,78332,(361) 668-5763,(361) 701-2632,Information based on 1994 AG's database. CU working with County on establishing a water district to provide first time water service.,,,,,,,,,,,,,,,,,,,,,,,4278.915037,716632.5762
1784,Meadow West,P2R480039,Texas,TX,El Paso,RCAP Staff,Meadow West,Meadows West,,,M0710315,Blue,4,Y,14,14,42,Private Wells,N,Y,N,,,EL PASO WTR UTIL PUBLIC SVC BO,DW094,Private wells per county info.,U,U,,N,,N,,,EL PASO WTR UTIL PUBLIC SVC BO,WW082,N,,onsite,Y,,N,,0,0,42,1,42,1,0,0,Y,N,,,0,,,,N,,,LOPEZ,FELIPE,Utility,ENGINEERING SERVICES MANAGER,EL PASO WATER UTILITIES,,1154 HAWKINS,EL PASO,TX,79925,,,OK. Large lots very nice houses. W of Canutillo by NM line. EPWU or Private wells?,,,,,,,,,,,,,,,,,,,,,,,2668.861109,230571.2787
1785,Greenbrair,P2R480030,Texas,TX,El Paso,RCAP Staff,Greenbrair,Greenbriar Subdivsion,,,M0710314,Blue,4,Y,10,7,21,Private Wells,N,Y,N,,,EL PASO WTR UTIL PUBLIC SVC BO,DW094,Private wells per county info.,U,U,,N,,N,,,EL PASO WTR UTIL PUBLIC SVC BO,WW082,N,,onsite,Y,,N,,0,0,21,1,21,1,0,0,Y,N,,,0,,,,N,,,LOPEZ,FELIPE,Utility,ENGINEERING SERVICES MANAGER,EL PASO WATER UTILITIES,,1154 HAWKINS,EL PASO,TX,79925,,,Large lots with nice houses with private wells,,,,,,,,,,,,,,,,,,,,,,,1538.045502,47964.32604
1795,La Gloria,P2R480006,Texas,TX,Starr,TXAG,La Gloria,,,,M2140098,Purple,2,Y,58,58,152,Private Wells,N,Y,N,,,EL SAUZ WSC,DW095,,N,N,Shallow Wells,N,,N,,,,,N,,onsite,N,some cesspools,Y,Illegal cesspools,152,1,152,1,0,0,0,0,N,N,CU projected treatment & collection cost,Water,870000,,,See Utility Capacity,Y,T/A W/FMT Corrective Action Plan,Lack of Interlocal agreement with WSC,LAZARO,GEORGE,,PROJECT ENGINEER,FULCRUM ENGINEERING,,207 E. MAGNOLIA AVE.,LA FERIA,TX,78559,(956) 797-3411,,Texas AG/Tex Sec of State,,,,,,,,,,,,,,,,,,,,,,,4612.338232,353039.3616
1796,Old Santa Elena,P2R480007,Texas,TX,Starr,TXAG,Old Santa Elena,,,,M2140163,Purple,2,Y,10,10,29,Private Wells,N,Y,N,,,EL SAUZ WSC,DW095,,N,N,Shallow Wells,N,,N,,,,,N,,onsite,N,some cesspools,Y,Illegal cesspools,29,1,29,1,0,0,0,0,N,N,CU projected treatment & collection cost,Water,150000,,,See Utility Capacity,Y,T/A W/FMT Corrective Action Plan,Lack of Interlocal agreement with WSC,LAZARO,GEORGE,,PROJECT ENGINEER,FULCRUM ENGINEERING,,207 E. MAGNOLIA AVE.,LA FERIA,TX,78559,(956) 797-3411,,Texas AG/Tex Sec of State,,,,,,,,,,,,,,,,,,,,,,,803.2232317,37771.84929
1797,San Isidro,P2R480008,Texas,TX,Starr,TXAG,San Isidro,San Isidro Tx,,,M2140195,Purple,2,Y,52,35,149,Private Wells,N,Y,N,,,EL SAUZ WSC,DW095,,N,N,Shallow Wells,N,,N,,,,,N,,onsite,N,some cesspools,Y,Illegal cesspools,149,1,149,1,0,0,0,0,N,N,CU projected treatment & collection cost,Water,525000,,,See Utility Capacity,Y,T/A W/FMT Corrective Action Plan,Lack of Interlocal agreement with WSC,LAZARO,GEORGE,,PROJECT ENGINEER,FULCRUM ENGINEERING,,207 E. MAGNOLIA AVE.,LA FERIA,TX,78559,(956) 797-3411,,Texas AG/Tex Sec of State,,,,,,,,,,,,,,,,,,,,,,,5888.326098,486334.6856
1798,Gloria,P2R480009,Texas,TX,Starr,TXAG,Gloria,,,,M2140077,Purple,2,Y,57,49,149,Private Wells,N,Y,N,,,EL SAUZ WSC,DW095,,N,N,Shallow Wells,N,,N,,,,,N,,onsite,N,some cesspools,Y,Illegal cesspools,149,1,149,1,0,0,0,0,N,N,CU projected treatment & collection cost,Water,735000,,,See Utility Capacity,Y,T/A W/FMT Corrective Action Plan,Lack of Interlocal agreement with WSC,LAZARO,GEORGE,,PROJECT ENGINEER,FULCRUM ENGINEERING,,207 E. MAGNOLIA AVE.,LA FERIA,TX,78559,(956) 797-3411,,Texas AG/Tex Sec of State,,,,,,,,,,,,,,,,,,,,,,,1115.197525,47790.23305
1799,La Reforma,P2R480010,Texas,TX,Starr,TXAG,La Reforma,,,,M2140106,Purple,2,Y,7,7,21,Private Wells,N,Y,N,,,EL SAUZ WSC,DW095,,N,N,Shallow Wells,N,,N,,,,,N,,onsite,N,some cesspools,Y,Illegal cesspools,21,1,21,1,0,0,0,0,N,N,CU projected treatment & collection cost,Water,105000,,,See Utility Capacity,Y,T/A W/FMT Corrective Action Plan,Lack of Interlocal agreement with WSC,LAZARO,GEORGE,,PROJECT ENGINEER,FULCRUM ENGINEERING,,207 E. MAGNOLIA AVE.,LA FERIA,TX,78559,(956) 797-3411,,Texas AG/Tex Sec of State,,,,,,,,,,,,,,,,,,,,,,,1254.212184,44250.27863
1800,Delmita North,P2R480011,Texas,TX,Starr,TXAG,Delmita North,,,,M2140034,Purple,2,Y,34,34,110,Private Wells,N,Y,N,,,EL SAUZ WSC,DW095,,N,N,Shallow Wells,N,,N,,,,,N,,onsite,N,some cesspools,Y,Illegal cesspools,110,1,110,1,0,0,0,0,N,N,CU projected treatment & collection cost,Water,510000,,,See Utility Capacity,Y,T/A W/FMT Corrective Action Plan,Lack of Interlocal agreement with WSC,LAZARO,GEORGE,,PROJECT ENGINEER,FULCRUM ENGINEERING,,207 E. MAGNOLIA AVE.,LA FERIA,TX,78559,(956) 797-3411,,Texas AG/Tex Sec of State,,,,,,,,,,,,,,,,,,,,,,,5303.67043,300055.0641
1801,Delmita South,P2R480012,Texas,TX,Starr,TXAG,Delmita South,,,,M2140035,Purple,2,Y,39,39,123,Private Wells,N,Y,N,,,EL SAUZ WSC,DW095,,N,N,Shallow Wells,N,,N,,,,,N,,onsite,N,some cesspools,Y,Illegal cesspools,123,1,123,1,0,0,0,0,N,N,CU projected treatment & collection cost,Water,585000,,,See Utility Capacity,Y,T/A W/FMT Corrective Action Plan,Lack of Interlocal agreement with WSC,LAZARO,GEORGE,,PROJECT ENGINEER,FULCRUM ENGINEERING,,207 E. MAGNOLIA AVE.,LA FERIA,TX,78559,(956) 797-3411,,Texas AG/Tex Sec of State,,,,,,,,,,,,,,,,,,,,,,,5244.135457,209565.4029
1802,Delmita #2,P2R480013,Texas,TX,Starr,TXAG,Delmita #2,,,,M2140032,Purple,2,Y,19,19,51,Private Wells,N,Y,N,,,EL SAUZ WSC,DW095,,N,N,Shallow Wells,N,,N,,,,,N,,onsite,N,some cesspools,Y,Illegal cesspools,51,1,51,1,0,0,0,0,N,N,CU projected treatment & collection cost,Water,285000,,,See Utility Capacity,Y,T/A W/FMT Corrective Action Plan,Lack of Interlocal agreement with WSC,LAZARO,GEORGE,,PROJECT ENGINEER,FULCRUM ENGINEERING,,207 E. MAGNOLIA AVE.,LA FERIA,TX,78559,(956) 797-3411,,Texas AG/Tex Sec of State,,,,,,,,,,,,,,,,,,,,,,,3001.866132,165197.4172
