objectid,col_name,col_uid,st_name,st_abb,cnty_name,datasource,src_name,alt_name,alt_name2,alt_name3,mnumber,color_clas,tot_prisco,rec_complt,numlots,numoccupie,estimatedp,wtr_srcdes,wtr_hauled,priv_wells,wc_exists,wc_wtrcomm,dwuid,wc_nearwcom,dwuid_near,os_otrsupp,is_srcadeq,wc_adeq,wc_adeqdes,wc_hlth,wc_hlthdes,ww_public,ww_wwcomm,wwuid,ww_nearwwcom,wwuid_near,ww_prvser,ww_prvnm,ww_other,ww_adeq,ww_adeqdes,ww_hlth,ww_hlthdes,ppl_nowat,ppl_nowat_r,ppl_noww,ppl_noww_r,ppl_yeswat,ppl_yeswat_r,ppl_yesww,ppl_yesww_r,allpotable,infloodp,fac_propos,fac_type,fac_cst,fac_avgcst,fac_capcst,fac_comcap,fac_ta,fac_tades,fac_feasib,con_last,con_first,con_type,con_title,con_org,con_email,con_add,con_city,con_state,con_zip,con_phone,con_mobile,con_notes,con_last2,con_first2,con_type2,con_title2,con_org2,con_email2,con_add2,con_city2,con_state2,con_zip2,con_phone2,con_mobil2,con_notes2,created_user,created_date,last_edited_user,last_edited_date,fy2018_project,fy2019_project,fy2020_project,fy2021_project,fy2022_project,Unnamed: 98,Unnamed: 99
37,Tierra Del Sol Est,P1R481299,Texas,TX,Hidalgo,HUD,Tierra Del Sol Est,,,,M1080923,Blue,4,Y,11,10,30,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,CITY OF DONNA,WW086,N,,,Y,,N,,0,0,30,1,30,1,0,0,Y,Y,,,0,  ,,,N,, ,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,GONZALEZ,JONAS,City,WATER / WASTEWATER LIASISON,CITY OF DONNA,jgonzalez@cityofdonna.org,114 S. 13TH ST.,DONNA,TX,78537,(956) 464-7861,,,,,,,,,,,,,
38,Bibleville Trailer Park,P1R480590,Texas,TX,Hidalgo,HUD,Bibleville Trailer Park,,,,M1080857,Blue,4,Y,56,49,171,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,Y,,,NORTH ALAMO WSC,WW099,N,,,Y,,N,,0,0,0,0,171,1,171,1,Y,Y,,,0,  ,,,N,, ,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,RUBIO,OSCAR,Utility,WASTEWATER MANAGER,NORTH ALAMO WSC,orubio@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1618,,,,,,,,,,,,,
39,Panorama Village #2,P1R480384,Texas,TX,El Paso,HUD,Panorama Village #2,Sylvia & Olguin,,,M0710303,Purple,2,Y,0,8,24,Public Water System,N,N,Y,LOWER VALLEY WATER DISTRICT,DW142,,,,Y,Y,,N,,N,,,LOWER VALLEY WATER DISTRICT,WW120,N,,onsite,N,"Some lots inadequate septic, cited by El Paso SOS Ombudsman for wastewater concerns",N,,0,0,24,1,24,1,0,0,Y,N,CU projected cost estimate. LVWD sewer at 1/2 mile to north. May require lift station.,Wastewater,206400,  ,,See Utility Capacity,N,,,TREJO,SAUL,Utility,DISTRICT ENGINEER,LOWER VALLEY WATER DISTRICT,,1557 FM 1110 RD.,CLINT,TX,79836,(915) 791-4480,,SOS Priority,,,,,,,,,,,,,,,,,,,,,,,,
40,Nothside Village #1,P1R481046,Texas,TX,Hidalgo,HUD,Nothside Village #1,Northside Village #1,,,M1080904,Purple,2,Y,45,40,120,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,NORTH ALAMO WSC,WW099,N,,onsite,N,"Some lots .3 AC or less, likely inadequate septic.",N,,0,0,120,1,120,1,0,0,Y,Y,CU Estimated Wastewater Collection/Treatment,Wastewater,1033040,  ,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Distance from nearest treatment facility,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,RUBIO,OSCAR,Utility,WASTEWATER MANAGER,NORTH ALAMO WSC,orubio@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1618,,,,,,,,,,,,,
45,Hanover,P1R350044,New Mexico,NM,Grant,HUD,Hanover,,,,,Red,1,Y,0,79,185,,N,N,Y,HANOVER MDWCA,DW111,,,,N,N,,N,,N,,,,,N,,Individual Septic Systems,Y,,N,,0,0,185,1,185,1,0,0,N,N,"A new well, additional storage capacity, transmission line to serve colonia residents who haul water.",Water,2187685," $15,000 WW $10,000 W ",state avg,"The wells dried up during th summer. they used the Bayard mun water to supp their demand, however the community cannot afford to pay the bulk rate. The city will not take them on as their own customers they need to develop their capacity.",Y,Threre's a new board of directors with no knowledge of project management.,0,,,,,HANOVER MDWCA,,P.O. BOX 3,HANOVER,NM,88045,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Aldamas Subdivision 1 & 2,P1R480507,Texas,TX,Hidalgo,HUD,Aldamas Subdivision 1 & 2,Aldamas Subd 1 & 2,,,M1080937,Blue,4,Y,0,43,172,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,Y,CITY OF SAN JUAN,WW096,,,N,,,Y,,N,,0,0,0,0,172,1,172,1,Y,Y,,,0,  ,,,N,, ,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,JARAMILLO,ANTONIO,City,CHIEF BUILDING INSPECTOR,CITY OF SAN JUAN,ajaramillo@cityofsanjuantexas.com,709 SOUTH NEBRASKA,SAN JUAN,TX,78589-2649,,,,,,,,,,,,,,
49,Unname Raul Longoria,P1R481335,Texas,TX,Hidalgo,HUD,Unname Raul Longoria,Unnamed (Raul Longoria),,,M1080938,Blue,4,Y,0,159,637,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,Y,CITY OF SAN JUAN,WW096,,,N,,,Y,,N,,0,0,0,0,637,1,637,1,Y,N,,,0,  ,,,N,, ,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,JARAMILLO,ANTONIO,City,CHIEF BUILDING INSPECTOR,CITY OF SAN JUAN,ajaramillo@cityofsanjuantexas.com,709 SOUTH NEBRASKA,SAN JUAN,TX,78589-2649,,,,,,,,,,,,,,
50,Avocado Park,P1R480539,Texas,TX,Hidalgo,HUD,Avocado Park,,,,M1080856,Blue,4,Y,0,113,385,Public Water System,N,N,Y,CITY OF ALAMO,DW030,,,,Y,Y,,N,,Y,CITY OF ALAMO,WW084,,,N,,,Y,,N,,0,0,0,0,385,1,385,1,Y,Y,,,0,  ,,,N,, ,OZUNA,LUCIANNO,City,PUBLIC WORKS DIRECTOR,CITY OF ALAMO,jvillareal@alamotexas.org,803 S TOWER ROAD,ALAMO,TX,78516,(956) 787-8321,,,,,,,,,,,,,,,,,,,,,,,,,,
51,McKee #1,P1R480990,Texas,TX,Hidalgo,HUD,McKee #1,,,,M1080896,Purple,2,Y,38,25,86,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,CITY OF WESLACO,WW097,N,,onsite,N,Some lots less than 1/2 ac likely inadequate for septic.,N,,0,0,86,1,86,1,0,0,Y,N,CU projected cost to extend waterservice if houses not served and eligible.,Wastewater,645000,  ,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Too small for stand alone system.  Must be part of a regional system or connect to Weslaco sewer for treatment.,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,,,,,,,,,,,,,,,,,,,,,,,,
53,North Alamo Terrace,P1R481034,Texas,TX,Hidalgo,HUD,North Alamo Terrace,,,,M1080903,Purple,2,Y,65,51,153,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,NORTH ALAMO WSC,WW099,N,,onsite,N,"Lots .25 to .3 AC. Some lots may be OK for septic, some not.",N,,0,0,153,1,153,1,0,0,Y,Y,CU Estimated Wastewater Collection/Treatment,Wastewater,1317126,  ,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Distance from nearest treatment facility,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,RUBIO,OSCAR,Utility,WASTEWATER MANAGER,NORTH ALAMO WSC,orubio@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1618,,.4 mi W of NAWSC Sewer project in planning for NW Donna area sewer to 6 col. Including Alberta Acres.,,,,,,,,,,,
54,ALBERTA SUBD,P1R480505,Texas,TX,Hidalgo,HUD,ALBERTA SUBD,,,,M1080852,Purple,2,Y,32,32,96,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,NORTH ALAMO WSC,WW099,N,,,Y,,N,,0,0,96,1,96,1,0,0,Y,Y,Wastewater Collection adjacent to NAWSC NW Donna Sewer Project,Wastewater,480000,  ,,See Utility Capacity,N,, ,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,RUBIO,OSCAR,Utility,WASTEWATER MANAGER,NORTH ALAMO WSC,orubio@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1618,,,,,,,,,,,,,
55,Mel Gray,P1R480993,Texas,TX,Hidalgo,HUD,Mel Gray,,,,M1080897,Blue,4,Y,80,67,235,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,,,N,,onsite,Y,,N,,0,0,235,1,235,1,0,0,Y,N,,,0,  ,,,N,, ,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,,,,,,,,,,,,,,,,,,,,,,,,
56,"South Point Subd 1-A-B, Ph 2-3",P1R481246,Texas,TX,Hidalgo,HUD,"South Point Subd 1-A-B, Ph 2-3","South Point Subd 1-A-B, Ph 2-3-4",,,M1080914,Blue,4,Y,0,114,469,Public Water System,N,N,Y,CITY OF DONNA,DW036,,,,Y,Y,,N,,Y,CITY OF DONNA,WW086,,,N,,,Y,,N,,0,0,0,0,469,1,469,1,Y,N,,,0,  ,,,N,, ,GONZALEZ,JONAS,City,WATER / WASTEWATER LIASISON,CITY OF DONNA,jgonzalez@cityofdonna.org,114 S. 13TH ST.,DONNA,TX,78537,(956) 464-7861,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Tierra Buena #1,P1R481297,Texas,TX,Hidalgo,HUD,Tierra Buena #1,,,,M1080922,Purple,2,Y,52,52,182,Public Water System,N,N,Y,CITY OF EDINBURG,DW041,,,,Y,Y,,N,,N,,,CITY OF EDINBURG,WW087,N,,onsite,N,"Small lots, < 1/2 ac, density",N,,0,0,182,1,182,1,0,0,Y,Y,Collection lines to Edinburg,Wastewater,1294285,  ,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Too small for stand alone system.  Must be part of a regional system or connect to Edinburg sewer for treatment.,MARTINEZ,ARTURO,Utility,DIRECTOR OF PUBLIC WORKS,CITY OF EDINBURG,amartinez@cityofedinburg.com,415 W. UNIVERSITY DRIVE,EDINBURG,TX,78541,(956) 388-8212,,Colonia is in Edinburg's sewer CCN but no sewer service. No application submitted.,MARTINEZ,ARTURO,Utility,DIRECTOR OF PUBLIC WORKS,CITY OF EDINBURG,amartinez@cityofedinburg.com,415 W. UNIVERSITY DRIVE,EDINBURG,TX,78541,(956) 388-8212,,Estimated cost via engineer app averages. 0.2 AC avg lot,,,,,,,,,,,
58,Sundown's Rec Center,P1R481275,Texas,TX,Hidalgo,HUD,Sundown's Rec Center,,,,M1080940,Purple,4,Y,48,44,154,Public Water System,N,N,Y,CITY OF SAN JUAN,DW069,,,,Y,Y,,N,,Y,CITY OF SAN JUAN,WW096,,,N,,,Y,,N,,0,0,0,0,154,1,154,1,Y,N,,,0,  ,,,N,,,JARAMILLO,ANTONIO,City,CHIEF BUILDING INSPECTOR,CITY OF SAN JUAN,ajaramillo@cityofsanjuantexas.com,709 SOUTH NEBRASKA,SAN JUAN,TX,78589-2649,,,,,,,,,,,,,,,,"Approximately 1 mile from sewer point in San Juan. Added engineering estimated cost of $270,000 per mile for sewer force main cost to the engineering cost of approximately $15000 per connection for lines only.",,,,,,,,,,,
59,LA FLOR EST,P1R480890,Texas,TX,Hidalgo,HUD,LA FLOR EST,,,,M1080882,Purple,2,Y,19,19,90,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,NORTH ALAMO WSC,WW099,N,,onsite,N,"Small lots, most < .2ac. Likely inadequate onsite",N,,0,0,90,1,90,1,0,0,Y,Y,CU Estimated Wastewater Collection/Treatment,Wastewater,491378,  ,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Distance from nearest treatment facility,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,Believe this is Friendly St.,RUBIO,OSCAR,Utility,WASTEWATER MANAGER,NORTH ALAMO WSC,orubio@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1618,,,,,,,,,,,,,
60,LA FLOR GARD,P1R480891,Texas,TX,Hidalgo,HUD,LA FLOR GARD,,,,M1080883,Purple,2,Y,20,20,72,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,NORTH ALAMO WSC,WW099,N,,onsite,N,"Small lots, most < .2ac. Likely inadequate onsite",N,,0,0,72,1,72,1,0,0,Y,Y,CU Estimated Wastewater Collection/Treatment,Wastewater,516520,  ,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Distance from nearest treatment facility,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,Believe this is La Flor St.,RUBIO,OSCAR,Utility,WASTEWATER MANAGER,NORTH ALAMO WSC,orubio@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1618,,,,,,,,,,,,,
61,Mary Ann,P1R480981,Texas,TX,Hidalgo,HUD,Mary Ann,,,,M1080895,Purple,2,Y,40,38,95,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,CITY OF ELSA,WW088,N,,onsite,N,"Small lots, Some lots .5 Ac, some .25 Ac may not be adequate for septic.",N,,0,0,95,1,95,1,0,0,Y,Y,Wastewater Collection,Wastewater,1757142,  ,,See Utility Capacity,Y,"T/A for development of FMT workplan, project development & funding assistance",Outside Elsa CCN. In NA CCN. 5 miles plus to nearest treatment. ,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,Too far from Elsa. Cost prohibitive due to distance to nearest sewer.,CANTU,JOHN,City,CITY MANAGER,CITY OF ELSA,jcantu1720@yahoo.com,PO BOX 427,CITY OF ELSA,TX,78543-0427,(956) 262-2127,,,,,,,,,,,,,
62,COLONIA ESPERANZA #2,P1R480666,Texas,TX,Hidalgo,HUD,COLONIA ESPERANZA #2,,,,M1080863,Purple,2,Y,16,15,52,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,CITY OF EDINBURG,WW087,N,,onsite,N,"Smaller lots, less than 1/2 AC likely inadequate for septic",N,,0,0,52,1,52,1,0,0,Y,Y,Collection lines to Edinburg,Wastewater,248571,  ,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Too small for stand alone system.  Must be part of a regional system or connect to Edinburg sewer for treatment.,MARTINEZ,ARTURO,Utility,DIRECTOR OF PUBLIC WORKS,CITY OF EDINBURG,amartinez@cityofedinburg.com,415 W. UNIVERSITY DRIVE,EDINBURG,TX,78541,(956) 388-8212,,Colonia is in Edinburg's sewer CCN but no sewer service. No application submitted.,MARTINEZ,ARTURO,Utility,DIRECTOR OF PUBLIC WORKS,CITY OF EDINBURG,amartinez@cityofedinburg.com,415 W. UNIVERSITY DRIVE,EDINBURG,TX,78541,(956) 388-8212,,,,,,,,,,,,,
63,COLONIA ESPERANZA #3,P1R480667,Texas,TX,Hidalgo,HUD,COLONIA ESPERANZA #3,,,,M1080864,Purple,2,Y,15,14,49,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,CITY OF EDINBURG,WW087,N,,onsite,N,"Smaller lots, less than 1/2 AC likely inadequate for septic",N,,0,0,49,1,49,1,0,0,Y,Y,Collection lines to Edinburg,Wastewater,175714,  ,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Too small for stand alone system.  Must be part of a regional system or connect to Edinburg sewer for treatment.,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,Colonia is in Edinburg's sewer CCN but no sewer service. No application submitted.,MARTINEZ,ARTURO,Utility,DIRECTOR OF PUBLIC WORKS,CITY OF EDINBURG,amartinez@cityofedinburg.com,415 W. UNIVERSITY DRIVE,EDINBURG,TX,78541,(956) 388-8212,,,,,,,,,,,,,
64,LOS ENCINOS #1,P1R480955,Texas,TX,Hidalgo,HUD,LOS ENCINOS #1,,,,M1080890,Blue,4,Y,0,7,27,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,,,N,,,Y,,N,,0,0,27,1,27,1,0,0,Y,N,,,0,  ,,,N,, ,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,OZUNA,LUCIANNO,City,PUBLIC WORKS DIRECTOR,CITY OF ALAMO,jvillareal@alamotexas.org,803 S TOWER ROAD,ALAMO,TX,78516,(956) 787-8321,,,,,,,,,,,,,
65,Los Encinos #2,P1R480956,Texas,TX,Hidalgo,HUD,Los Encinos #2,,,,M1080891,Blue,4,Y,0,16,64,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,,,N,,,Y,,N,,0,0,64,1,64,1,0,0,Y,Y,,,0,  ,,,N,, ,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,OZUNA,LUCIANNO,City,PUBLIC WORKS DIRECTOR,CITY OF ALAMO,jvillareal@alamotexas.org,803 S TOWER ROAD,ALAMO,TX,78516,(956) 787-8321,,,,,,,,,,,,,
66,Southridge Park,P1R481252,Texas,TX,Hidalgo,HUD,Southridge Park,,,,M1080916,Blue,4,Y,9,4,16,Public Water System,N,N,Y,MILITARY HIGHWAY WSC,DW153,,,,Y,Y,,N,,N,,,MILITARY HIGHWAY WSC,WW080,N,,,Y,,N,,0,0,16,1,16,1,0,0,Y,Y,,,0,  ,,,N,, ,ROSALES,RAMON,Utility,MANAGER,MILITARY HIGHWAY WSC,mhwsc@aol.com,4230 E. HWY 281,PROGRESO,TX,78579,(956) 565-2491,,"Road is just W of edge of Alamo, in MHWSC DW and WW CCN.",,,,,,,,,,,,,,,,,,,,,,,,
67,Garza Subd,P1R480783,Texas,TX,Hidalgo,HUD,Garza Subd,,,,M1080871,Blue,4,Y,12,1,4,Public Water System,N,N,Y,AGUA SUD,DW002,,,,Y,Y,,N,,N,,,AGUA SUD,WW083,N,,,Y,,N,,0,0,4,1,4,1,0,0,Y,N,,,0,  ,,,N,, ,PEREZ,PAMELA,Utility,CUSTOMER SERVICE SUPERVISOR,AGUA SUD,pperez@aguasud.com,3126 N ABRAM RD.,PALMVIEW,TX,78578,(956) 585-2465,,"Platted for 12 lots, but only one house at 2014. Has Agua DW.",,,,,,,,,,,,,,,,,,,,,,,,
68,Re Subdivision Lot 14 Block 14,P1R481156,Texas,TX,Hidalgo,HUD,Re Subdivision Lot 14 Block 14,Re Subdivision Lot 14 Block 145,,,M1080910,Blue,4,Y,15,15,45,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,CITY OF WESLACO,WW097,N,,,Y,,N,,0,0,45,1,45,1,0,0,Y,N,,,0,  ,,,N,, ,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,SALINAS,DAVID,Utility,PUBLIC UTILITIES DIRECTOR,CITY OF WESLACO,dsalinas@weslacotx.gov,1912 JOE STEPHENS AVE.,WESLACO,TX,78599,(956) 973-3146,,,,,,,,,,,,,
69,Wisconsin Road / I Road,P1R481391,Texas,TX,Hidalgo,HUD,Wisconsin Road / I Road,,,,M1080929,Blue,4,Y,0,73,248,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,CITY OF EDINBURG,WW087,N,,,Y,,N,,0,0,248,1,248,1,0,0,Y,Y,,,0,  ,,,N,, ,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,MARTINEZ,ARTURO,Utility,DIRECTOR OF PUBLIC WORKS,CITY OF EDINBURG,amartinez@cityofedinburg.com,415 W. UNIVERSITY DRIVE,EDINBURG,TX,78541,(956) 388-8212,,,,,,,,,,,,,
70,Ash County,P1R480537,Texas,TX,Hidalgo,HUD,Ash County,,,,M1080855,Blue,4,Y,0,10,42,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,NORTH ALAMO WSC,WW099,N,,,Y,,N,,0,0,42,1,42,1,0,0,Y,Y,,,0,  ,,,N,, ,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,RUBIO,OSCAR,Utility,WASTEWATER MANAGER,NORTH ALAMO WSC,orubio@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1618,,,,,,,,,,,,,
71,Donna Heights North,P1R480729,Texas,TX,Hidalgo,HUD,Donna Heights North,,,,M1080866,Blue,4,Y,0,36,152,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,NORTH ALAMO WSC,WW099,N,,,Y,,N,,0,0,152,1,152,1,0,0,Y,N,,,0,  ,,,N,, ,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,RUBIO,OSCAR,Utility,WASTEWATER MANAGER,NORTH ALAMO WSC,orubio@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1618,,,,,,,,,,,,,
72,VILLA D VAL,P1R481358,Texas,TX,Hidalgo,HUD,VILLA D VAL,,,,M1080926,Blue,4,Y,14,7,29,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,Y,NORTH ALAMO WSC,WW099,,,N,,,Y,,N,,0,0,0,0,29,1,29,1,Y,Y,,,0,  ,,,N,, ,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Indian Hills East,P1R480847,Texas,TX,Hidalgo,HUD,Indian Hills East,,,,M1080932,Blue,4,Y,708,708,2478,Public Water System,N,N,Y,CITY OF MERCEDES,DW057,,,,Y,Y,,N,,Y,CITY OF MERCEDES,WW092,,,N,,,Y,,N,,0,0,0,0,2478,1,2478,1,Y,N,,,0,  ,,,N,, ,GARCIA,RICARDO,City,CITY MANAGER,CITY OF MERCEDES,rgarcia@cityofmercedes.com,400 S. OHIO,MERCEDES,TX,78570,(956) 565-3114,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Indian Hills West,P1R480848,Texas,TX,Hidalgo,HUD,Indian Hills West,,,,M1080933,Blue,4,Y,1,1,4,Public Water System,N,N,Y,CITY OF MERCEDES,DW057,,,,Y,Y,,N,,Y,CITY OF MERCEDES,WW092,,,N,,,Y,,N,,0,0,0,0,4,1,4,1,N,N,,,0,  ,,,N,, ,GARCIA,RICARDO,City,CITY MANAGER,CITY OF MERCEDES,rgarcia@cityofmercedes.com,400 S. OHIO,MERCEDES,TX,78570,(956) 565-3114,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Eagle Heights,P1R480735,Texas,TX,Hidalgo,HUD,Eagle Heights,,,,M1080867,Blue,4,Y,15,15,45,Public Water System,N,N,Y,MILITARY HIGHWAY WSC,DW153,,,,Y,Y,,N,,Y,MILITARY HIGHWAY WSC,WW080,,,N,,,Y,,N,,0,0,0,0,45,1,45,1,Y,Y,,,0,  ,,,N,, ,ROSALES,RAMON,Utility,MANAGER,MILITARY HIGHWAY WSC,mhwsc@aol.com,4230 E. HWY 281,PROGRESO,TX,78579,(956) 565-2491,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Bayard,P1R350021,New Mexico,NM,Grant,HUD,Bayard,,,,,Blue,4,Y,0,970,2591,Public Water System,N,N,Y,BAYARD MUNICIPAL SYSTEM,DW017,,,,N,N,,N,,Y,BAYARD MUNICIPAL SYSTEM,WW060,,,N,,,Y,,N,,0,0,0,0,2591,1,2591,1,N,N,,,0,  ,,,N,, ,ORTIZ,KRISTY,,CITY CLERK,CITY OF BAYARD,,P.O. BOX 728,BAYARD,NM,88023,(575) 537-3327,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Santa Clara,P1R350078,New Mexico,NM,Grant,HUD,Santa Clara,,,,,Blue,4,Y,0,752,2694,Public Water System,N,N,Y,SANTA CLARA WATER SYSTEM,DW202,,,,N,N,,N,,Y,SANTA CLARA WASTEWATER SYSTEM,WW061,,,N,,,N,,N,,0,0,0,0,2694,1,2694,1,N,N,,,0,  ,,,N,, ,BAUCH,RICHARD,,VILLAGE MAYOR,VILLAGE OF SANTA CLARA,,P.O. BOX 316,SANTA CLARA,NM,88026,(575) 537-2445,,,,,,,,,,,,,,,,,,,,,,,,,,
